Sau này ông ta  mới biết rằng sự cố này vụ nổ âm thanh của Concorde gây ra.	Sau đó ông ta phát hiện ra rằng những dấu hiệu cảnh báo là gây ra bởi sự cố bùng nổ năng lượng âm thanh.	5
Sens. John Kerry và Bob Graham từ chối lời mời diễn thuyết.	Không có bất cứ chương trình là Sens. John Kerry Massachusetts và Bob Graham Florida.	3.6
Page cho biết cũng có khả năng các gen trên nhiễm sắc thể Y có thể ảnh hưởng đến sự khác biệt về giới tính về tính nhạy cảm với bệnh.	Ông nói thêm rằng gen trên Y có thể đóng một vai trò quan trọng trong ảnh hưởng đến sự giới tính đặc trưng cho sự khác biệt trong căn bệnh gọi tắt.	4.4
Một trong những khía cạnh được nghiên cứu kỹ lưỡng nhất về tính khí là cách mọi người phản ứng với sự mới lạ.	Một trong những  cách định nghĩa và thể học đặc điểm của khí chất là cách con người phản ứng với sự mới lạ.	4.8
Nhưng những con bướm tiếp xúc với một chu kỳ ánh sáng sớm hơn, từ 1 giờ sáng đến 1 giờ chiều, tự hướng mình về phía đông nam.	Nhưng những conbướm được đặt dưới một chu kỳ ánh sáng, từ 1 giờ sáng đến 1 giờ chiều theo giờ, bay về hướng đông nam.	4.6
"Nhà phân tích Juli Niemann của RT Jones cho biết Grant là ""người mà tất cả chúng ta đang tìm kiếm."""	"Hắn có một danh tiếng rất tốt,"" RT Jones Juli Niemann nhà phân tích đã nói về Grant."	1.4
"Một câu hỏi quan trọng là liệu Pháp, nước đã gây phẫn nộ cho Washington bằng cách lãnh đạo cáo buộc chống lại ủy quyền của Hoa Kỳ cho cuộc chiến, sẽ bỏ phiếu ""Có"" hay bỏ phiếu trắng."	Nước Pháp, giận Washington bằng cách dẫn kíp nổ chống lại liên hiệp quốc cho phép sử dụng đối với chiến tranh, cũng tìm kiếm thay đổi.	2.6
"Một câu hỏi quan trọng là liệu Pháp, nước đã gây phẫn nộ cho Washington bằng cách lãnh đạo cáo buộc chống lại ủy quyền của Hoa Kỳ cho cuộc chiến, sẽ bỏ phiếu ""Có"" hay bỏ phiếu trắng."	Nước Pháp, giận Washington bằng cách dẫn kíp nổ chống lại liên hiệp quốc cho phép sử dụng đối với chiến tranh, cũng đang tìm cách thay đổi.	2.6
"Bản hùng ca kinh thánh khuấy động niềm đam mê của Mel Gibson - ""The Passion of Christ"" sẽ khai mạc tại Hoa Kỳ vào ngày 25 tháng 2 - Thứ Tư Lễ Tro theo lịch Công giáo La Mã."	"Mel Gibson đang đàm phán với Newmarket Films để phân phối sử thi Kinh Thánh khổng lồ này của ông ""The Passion of Christ"" tại Hoa Kỳ."	2
"Dunlap đã chiến thắng cả phần thi áo tắm và phần thi tài năng của cuộc thi bằng cách hát ca khúc ""Nếu tôi có thể."""	"Cô đã giành phần tài năng ca hát ""If I Could"" và cũng giành được trong buổi tối thi trang phục"	2.8
Thống đốc Gray Davis ước tính vào ngày hôm qua rằng các vụ hỏa hoạn có thể gây thiệt hại gần 2 tỷ đô la	Các viên chức nhà nước ước tính chi phí ở gần $2 tỷ.	3.5
Tập đoàn báo chí Hoa Kỳ đã cam kết ít nhất 3 triệu đô trong hơn 5 triệu đô cần thiết.	thành phố đã yêu cầu các quỹ liên bang, nhưng đã rút yêu cầu rằng khi American Express cam kết ít nhất 3 triệu đô la.	3.2
Một giờ sau, một chiếc trực thăng Israel bắn tên lửa vào một chiếc xe hơi ở thành phố Gaza, giết chết hai quan chức Hamas và ít nhất năm người khác.	Một tiếng đồng hồ sau đó máy bay trực thăng tấn công của Israel mưa tên lửa trên một chiếc xe hơi ở thành phố Gaza, giết chết bảy người, nguồn tin Palestine cho biết.	4.25
Các nhà tuyển dụng điều hành cho rằng tìm được một giám đốc bán hàng dày dạn kinh nghiệm có lẽ sẽ là khó khăn nhất trong tất cả các loại tuyển dụng bởi vì người giỏi như thế thường rất ít.	Giám đốc điều hành những nhà tuyển dụng Talinban nói rằng quá trình tìm kiếm một sĩ quan merchandising trưởng dày dạn kinh nghiệm, có lẽ sẽ là khó khăn nhất của tất cả thuê.	3.75
Người phát ngôn của AAA Jerry Cheske cho biết giá cả có thể đã ảnh hưởng đến một số kế hoạch, nhưng các giao dịch khách sạn giá rẻ đã giảm nhẹ ảnh hưởng đó.	Người phát ngôn của Jerry Cheske AAA nói có thể đã ảnh hưởng đến một số kế hoạch, nhưng giao dịch khách sạn giá rẻ tạo ra cho nó.	5
Cuộc xung đột kéo dài hàng thập kỷ đã giết chết hơn 10.000 người, hầu hết là dân thường ở tỉnh giàu tài nguyên đó.	Hơn 10.000 người, phần lớn trong số họ là dân thường, đã bị giết trong ba thập niên của cuộc nổi dậy.	4
Claudette, cơn bão đầu tiên của mùa bão Đại Tây Dương, đã đổ bộ vào bờ biển giữa bang Texas ngày 15 tháng 7 với sức gió 85 dặm / giờ.	Claudette, cơn bão đầu tiên của mùa bão Đại Tây Dương, nhấn bờ biển Texas giữa ngày 15 tháng 7 với sức gió 85mph	4
Cô phản kiện đòi 125 triệu $, nói rằng Gruner & Jahr đã phá vỡ hợp đồng với cô bằng cách loại cô ra khỏi quyết định biên tập chính.	Cô phản kiện đòi 125 triệu $, nói rằng Gruner & Jahr đã phá vỡ hợp đồng với cô bằng cách loại cô ra khỏi quyết định biên tập chính.	3.5
Ấn Bản tiêu chuẩn là 15.000 USD mỗi bộ xử lý hoặc 300 USD cho mỗi người dùng có tên.	Ấn bản tiêu chuẩn của một bộ xử lý chỉ là một phiên bản của Oracle ấn bản chuẩn cơ sở dữ liệu.	2.5
Kết quả từ nhà sản xuất nước giải khát số 2 Hoa Kỳ PepsiCo Inc. (nyse: PEP - tin tức - mọi người) có thể sẽ gây được chú ý.	Wall Street cũng đã đang đợi nhà sản xuất nhôm Alcoa Inc. (nyse: PEP - tin tức - người) để báo cáo thu nhập sau khi kết thúc.	2
Microsoft đã có được Virtual PC khi hãng mua tài sản của Connectix vào đầu năm nay.	Microsoft đã mua lại máy tính ảo từ nhà sản xuất nó, Connectix, vào đầu năm nay.	4.4
Các trợ lý của Taylor cảnh báo nếu ra đi đột ngột thì có thể gây ra nhiều hỗn loạn hơn, một quan điểm được nhiều người ở Liberia chia sẻ và, nói riêng, thậm chí bởi các hòa giải viên.	Các trợ lý của ông cảnh báo khởi hành đột biến có thể gây ra nhiều cuộc đổ máu, một cái nhìn chia sẻ bởi nhiều người ở Liberia.	3.6
Nhưng Odette là thứ đầu tiên hình thành trên Biển Caribê vào tháng 12, Trung tâm cho biết.	Đây là lần đầu tiên tên là cơn bão phát triển ở biển Caribê vào tháng 12.	4.2
Thi thể của Leon Williams được tìm thấy bên trong căn hộ ở tầng ba của anh ta tại 196 Bay St., ở Tompkinsville.	Người đàn ông chết, Leon Williams, được tìm thấy trong căn hộ tầng thứ ba.	3.4
Đây là cuộc tập trận đầu tiên như thế kể từ sau vụ khủng bố ngày 11 tháng 9 ở New York và Washington.	Nó là nơi đầu tiên đánh dấu tập thể dục quy mô lớn từ những vụ tấn công khủng bố vào ngày 11 tháng Chín.	4
AFL-CIO đang chờ đến tháng 10 để quyết định xem có xác nhận ứng cử viên hay không.	AFL-làm giám đốc công nghệ thông tin đã công bố hôm thứ Tư là nó sẽ quyết định xem có nên Great Lakes vào tháng mười một ứng cử viên trước khi những diễn biến tiếp theo diễn ra.	4
Ursel Reisen xác nhận họ vận hành chiếc xe khách đó, nhưng không đưa ra thông tin chi tiết nào ngoài việc nói rằng hành khách ở độ tuổi khác nhau.	Ursel Reisen xác nhận điều này đã được huấn luyện viên vận hành, nhưng đã từ chối đưa ra chi tiết của những hành khách khác hơn là nói họ ở các độ tuổi khác nhau.	4.8
Tổng cộng 17 trường hợp đã được xác nhận ở thành phố Basra, ở miền nam, Tổ chức cho biết.	Tổng cộng  có 17 trường hợp xác nhận bệnh tả được báo cáo hôm qua bởi tổ chức y tế thế giới ở miền nam thành phố diễn ra ở Basra Iraq.	3.6
Ông cũng dự kiến sẽ đến thăm Yemen và Bahrain trong chuyến lưu diễn trong khu vực.	Khatami, người đã đến Beirut hôm thứ Hai, cũng đã thăm Syria, Yemen và Bahrain.	3.4
"Tướng Myers nói với các phóng viên rằng ""thoạt đầu thì có đỏ mặt, có vẻ như không có quy tắc nào bị phá vỡ"""	"""Lúc đầu đỏ mặt, nó không giống như bất kỳ quy định nào bị phá vỡ,"" Gen phát biểu Richard Myers, chủ tịch của bộ tổng tham mưu."	3.6
Chứng minh cho sự hy sinh của con trai Millville sẽ không bị quên lãng, Thị trưởng James Quinn đã ra lệnh cho tất cả các lá cờ thành phố bay ở nửa cột cờ trong 30 ngày tiếp đó.	Trong Millville hôm qua, Thị trưởng James Quinn ra lệnh tất cả thành phố lá cờ bay ở half-staff trong 30 ngày tới.	3.4
"Tom Kasmer, một cậu bé 14 tuổi đến từ Belmont, N.C., đã có một từ nghe giống như ""zistee"" trong cuộc thi ngày hôm qua."	"14 tuổi thường chẳng lọt vào vòng chung kết ai tham dự quốc gia trong Belmont trường, N. hay quá, có một từ mà nghe như ""zistee"" trong cuộc cạnh tranh hôm thứ Tư."	3.75
Tom Kraynak, người quản lý các hoạt động và tài nguyên cho Tổ chức Canton, Hội đồng về độ Tin Cậy Khu vực Trung Đông có trụ sở tại Ohio, cho rằng kịch bản này là một trong số nhiều kịch bản khác mà các điều tra viên đang xem xét.	Tom Kraynak, giám đốc của các hoạt động và tài nguyên ở Canton, Ohio dựa vào Đông khu vực trung tâm hội đồng độ tin cậy, nói rằng các điều tra viên đang cân nhắc xem có nên viễn cảnh hay không.	4.25
Họ tìm thấy các phân tử chỉ có thể được tạo ra khi ozone phá vỡ cholesterol	Và tất cả các mẫu chứa phân tử mà chỉ có thể được tạo ra khi nồng độ cholesterol tương thích với tầng ozone.	4.25
Nó được phát triển cùng với việc ý kiến được tham khảo từ hơn 300 nhà lãnh đạo trong học viện, ngành công nghiệp, chính phủ và công chúng.	Kế hoạch này, gọi là lộ trình NIH, đã phát triển qua 14 tháng với sự giúp đỡ từ hơn 300 nhà cố vấn trong ngành công nghiệp và học thuật.	3.25
Nó có thể lưu trữ hơn một gigabyte thông tin tương đương với khoảng 12 giờ nhạc trong một centimet khối.	Và nó có thể lưu trữ hơn 1 gigabyte thông tin - tương đương 1000 ảnh chất lượng cao hay quanh 12 tiếng nhạc - chỉ trong 1 mét khối 1cm.	3.846
Đầu tháng này, RIM cho biết họ dự kiến sẽ báo cáo thu nhập quý hai từ 7 đến 11 cent một cổ phiếu.	Ngoài các chi phí thuê luật sư và các cáo buộc này dự đoán sẽ là sự mất mát từ 1 đến 4 cent một cổ phiếu.	1.2
Bài phân tích ngân sách này được đưa ra khi các cuộc đàm phán giữa Hội đồng thành phố và chính quyền Bloomberg nóng lên.	Các cuộc đàm phán giữa ngân sách thị trưởng và hội đồng thành phố đang bước vào giai đoạn quan trọng.	3.2
Cũng có nguy cơ gia tăng là những người có hệ thống miễn dịch bị ức chế bởi thuốc hoặc bởi các bệnh như ung thư, tiểu đường và AIDS.	Cũng tại gia tăng nguy cơ là những người có hệ thống miễn dịch đàn áp do bị bệnh hay những viên thuốc.	4
Chính quyền cảnh sát địa phương đang coi vụ nổ như là một vấn đề hình sự và không có gì bị loại trừ.	Cảnh sát trưởng New Haven Francisco Ortiz nói rằng cảnh sát coi vụ nổ như một tội phạm quan trọng.	3.4
"""Đối với tôi, vụ Lenwinsky imbroglio dường như chỉ là một vụ bê bối xấu xa khác do các đối thủ chính trị dựng lên"", theo trích đoạn phát hành ngày hôm qua."	"""Đối với tôi, một cô Lewinsky imbroglio dường như chỉ là một vòng luẩn quẩn scandal được sản xuất bởi các đối thủ chính trị,"" Bà Clinton viết."	3.2
Vào năm 2001 và 2002, chuyển khoản từ 4 trong số 40 tài khoản của công ty với tổng trị giá hơn 3,2 tỷ USD, các công tố viên cho biết.	Hệ thống điện tử từ 4 trong số  40 tài khoản ở đồi Beacon thôi đã hơn $3.2 tỷ từ năm 2001 đến năm 2002, Morgenthau nói.	3.8
Vào năm 2001 và 2002, chuyển khoản từ 4 trong số 40 tài khoản của công ty với tổng trị giá hơn 3,2 tỷ USD, các công tố viên cho biết.	Hệ thống điện tử từ 4 trong số  40 tài khoản ở đồi Beacon thôi đã hơn $3.2 tỷ từ năm 2001 đến năm 2002, Morgenthau cho biết.	3.8
Đại học Stony Brook đã khởi động nghiên cứu vào năm 1996, sau khi các nghiên cứu trước đó chỉ ra mối liên hệ có thể có giữa trường điện từ và ung thư.	Tại trường Đại học liên bang ở Stony Brook công bố nghiên cứu vào năm 1996, sau khi các nghiên cứu trước đây đã cho thấy một liên kết có thể.	3.2
"Trước đó, họ đã bất chấp lệnh của cảnh sát và kêu lên ""Allahu Akbar"" (Chúa là vĩ đại nhất) khi Bashir đi đến chỗ ngồi của mình trong phòng xử án được bảo vệ chặt chẽ."	"Trước đó, những người ủng hộ Bashir đã bất chấp lệnh cảnh sát và khóc ""Allahu Akbar Zada (nhất là Chúa)"" khi bước vào chiếc ghế."	4
Người phát ngôn của Metropolitan Ambulance, ông James Howe cho biết năm người đã được đưa đến bệnh viện và ba người được điều trị tại hiện trường sau sự cố ngày hôm qua.	Phát ngôn viên của James Howe bảo 5 trẻ em ở độ tuổi từ 4 và 17 đã được đưa đến bệnh viện với cổ và ngực bị thương, trong khi ba người khác đã được điều trị tại hiện trường.	3.333
Chiron đã nắm gần 20 phần trăm phiếu chấp nhận từ các cổ đông của PowderJect.	Chiron đã chấp nhận thanh toán từ những người nắm giữ những gần 20 phần trăm PowderJect cổ phiếu.	3.667
Nhưng rõ ràng là Ủy ban Tình báo Chung đã không có liên quan.	Bản báo cáo này được xóa bởi Ủy Ban Tình Báo khớp.	2
Coupling, phiên bản Mỹ của bộ phim hài đình đám của nước Anh, sẽ có suất chiếu thứ Năm rất giá trị vào 9:30 tối theo khung thời gian.	Một người Mỹ phiên bản của một hài kịch, Anh sẽ đánh vài với bạn bè vào thứ Năm.	3
Cổ phiếu của Coke đã đóng cửa  ở mức 44,01 đô la vào phiên  giao dịch chứng khoán New York vào thứ năm .	Trong buổi sáng giao dịch trên thị trường chứng khoán New York, Coca-Cola cổ phần đã giảm xuống 34 xu tại $43.67.	2.4
Thi thể của cô được tìm thấy vài tuần sau đó ở Green River.	8/15/1982: Tàn dư của Chapman, Hinds và Mill được tìm thấy ở Green River.	2.6
"""Tôi cảm thấy rằng những người đang gửi những tin nhắn này vi phạm quyền của tôi và quyền của bất kì ai để sử dụng máy tính của họ"", McKechnie nói."	"Những người đang gửi những thông điệp này đang vi phạm về quyền của tôi và các quyền của những người khác sử dụng máy tính của bạn,"" McKechnie cho biết"	4.4
""" Cuộc chiến tiếp tục đến nửa đêm"", chỉ huy phiến quân phương Tây,  Ousmane Coulibaly nói với Reuters bằng điện thoại vệ tinh vào Chủ nhật."	"""Họ lục soát và đốt 2 ngôi làng hoàn toàn,"" chỉ huy quân phiến loạn Ousmane Coulibaly nói với Reuters bằng cách điện thoại vệ tinh từ bụi rậm."	2.8
Sách đọc cho cả tháng 8 và tháng 7 là tốt nhất kể từ khi cuộc khảo sát bắt đầu vào tháng 8 năm 1997	Đây là mức cao nhất kể từ khi đọc chỉ số được tạo ra trong tháng 8 năm 1997.	3
Quân đội Lực lượng đặc biệt Hoa Kỳ đang huấn luyện binh sĩ Colombia tại các căn cứ quân sự trong khu vực để bảo vệ đường ống vận chuyển dầu thô từ mỏ dầu lớn thứ hai của Colombia.	Lực lượng đặc biệt quân đội Hoa Kỳ huấn luyện quân lính Colombia tại các căn cứ quân sự trong khu vực này để bảo vệ ống dẫn.	3.2
Nhà bán lẻ cho biết họ đã đi đến quyết định sau khi nghe ý kiến của khách hàng và cộng sự.	"Việc đi đến quyết định sau khi ""lắng nghe các khách hàng và những đối tác, Melissa Berryhill"", nữ phát ngôn của Wal-Mart đã nói."	3.2
"Lord Falconer ca ngợi những thay đổi là ""Một khởi đầu mới xét về Tòa án, Dịch vụ truy tố Crown và cảnh sát ""."	"""Nó là một sự khởi đầu mới như là vương miện ra tòa án, dịch vụ và cảnh sát bên nguyên đang lo lắng, làm cho hệ thống hoạt động tư pháp làm việc tốt hơn."""	3
Chúng tôi cần một khoản thanh toán có thể chứng nhận khi bạn có ngân sách vào giữa tháng 7 hoặc các trường sẽ không mở cửa vào tháng 9, Strayhorn nói.	Texas các nhà lập pháp phải đóng 185.9 triệu đô la một khoảng cách ngân sách vào giữa tháng 7 hoặc các trường học không mở vào tháng 9, Keeton Strayhorn Comptroller Carole đã nói vào hôm thứ Năm.	2.6
Cổ phiếu của Hartford đã tăng 2,88 đô la lên 46,50 đô la trong giao dịch tổng hợp của Sở giao dịch chứng khoán New York.	Cổ phiếu của Hartford đã tăng $ 2.28, hay 5.2 phần trăm, xuống còn $ 45,90 trong phiên giao dịch buổi trưa.	2.5
DVD-CCA sau đó đã kháng cáo lên Tòa án Tối cao tiểu bang.	DVD CCA kêu rằng quyết định của Tòa án Tối cao Hoa Kỳ.	4.5
"""Chúng tôi tin rằng chúng tôi đã chuẩn bị đầy đủ để tung ra các máy màn hình cảm ứng cho cuộc bầu cử tổng thống năm 2004"", Gilles W. Burger, Chủ tịch Ủy ban bầu cử bang cho biết."	"""Chúng tôi tin rằng chúng tôi đang chuẩn bị đầy đủ để triển khai các máy Diebold sửa đổi,"" Gilles W. Burger, Chủ tịch Hội đồng Nhà nước Maryland Văn Phòng Bầu Cử nói."	3.75
Trạm âm nhạc đồng quê KKCS đã đình chỉ hai nghệ sĩ DJ về việc phát các bài hát của Dixie Chicks vì vi phạm lệnh cấm sau khi một thành viên trong nhóm chỉ trích Tổng thống George Bush.	Một đài phát thanh đã đình chỉ 2 đĩa Hồi giáo cho bản thân ở studio khoá và liên tục chơi Dixie Chicks bài hát, vi phạm lệnh cấm hai tháng tuổi của nhóm âm nhạc.	3.25
Công nghệ-nguyên thủy cho thấy Chỉ số hỗn hợp Nasdaq <.IXIC (hai dấu ngoặc nhọn tăng 26 điểm, hoặc chiếm 1. 78 phần trăm, với 1,516.	Chỉ số Standard & Poor 500.SPX tăng 8,79 điểm, tương đương 0,96 phần trăm, tại 929,06.	0.8
Phiên bản trực tuyến của Business Week đã báo cáo vào thứ Sáu rằng WorldCom và SEC có thể công bố thỏa thuận giải quyết sớm nhất vào thứ Hai.	BusinessWeek Online đã biết rằng việc giải quyết có thể đến càng sớm càng Thứ 2 Tháng 5 19.	3.2
Cổ phiếu của chính phủ đã giảm 74 xu, tương đương 4,5%, xuống còn $15.68.	Cổ phiếu của chính phủ đã đóng cửa vào thị trường chứng khoán New York ở $15.68, giảm 74 xu, hoặc 4,5%.	4
Cổ phiếu của Aspen Technology đã giảm 74 cent, tương đương 23%, đóng cửa ở mức 2,48 USD trên sàn Nasdaq.	Trong phiên giao dịch buổi chiều, cổ phiếu của Aspen đã tắt 89 cent, tương đương hơn 27 phần trăm tại $ 2,33 cho mỗi cổ phiếu.	2.2
Luật mới yêu cầu các thư viện và trường học sử dụng các bộ lọc hoặc mất khoản hổ trợ tài chính liên bang.	Các phán quyết 6-3 reinstates một đạo luật mà nói với các thư viện để cài đặt bộ lọc hoặc đầu hàng tiền liên bang.	2.8
Ngoài ra, nó mang lại Hoa Kỳ và Israel một cách để làm việc ông Arafat.	Khi vị trí của thủ tướng đươcj đương nhiệm vào mùa xuân, Hoa Kỳ và Israel đã được vạch ra cách để làm việc xung quanh Arafat.	3.6
"Và vâng, Marilyn Monroe chắc chắn là một phần của câu chuyện, có tiêu đề ""Arthur Miller, Elia Kazan và Danh sách đen: : Ai cũng tội lỗi""."	"Lưu ý các tiêu đề phụ của dụ ngôn khủng khiếp này trong ""American Masters"" series, ""Arthur Miller, Elia Kazan và Danh sách đen: Ai cũng tội lỗi"""	2.6
"Và vâng, Marilyn Monroe chắc chắn là một phần của câu chuyện, có tiêu đề ""Arthur Miller, Elia Kazan và Danh sách đen: : Ai cũng tội lỗi""."	"Lưu ý các tiêu đề phụ của dụ ngôn khủng khiếp này trong ""American Masters"" series, ""Arthur Miller, Elia Kazan và Danh sách đen: Ai cũng tội lỗi"""	2.6
Thi thể của Scribner được tìm thấy trôi nổi trong Vịnh Portage của thành phố, nơi anh sống cùng vợ trong một chiếc thuyền nhà.	Một bác sĩ Scribner kayaker tìm thấy thi thể nổi gần con thuyền của bác sĩ ở Vịnh Portage, nơi ông đã ăn trưa khi vợ, Ethel, để lại cho một cuộc hẹn.	3.2
Sau khi những người biểu tình xông lên sân khấu và hai lần cắt điện micro, Hedges cắt ngắn bài phát biểu của anh ấy.	Sau khi những người biểu tình xông lên sân khấu và hai lần cắt điện để micro, Hedges cắt ngắn bài phát biểu của anh ấy.	5
Một người qua đường đã tìm thấy Ben trốn dọc theo một con đường đất ở hẻm núi Tây Ban Nha khoảng 7 giờ tối, với hai bàn tay vẫn còn bị khóa nhưng đôi chân anh ta thì tự do.	Một người qua đường tìm thấy cậu bé trốn dọc theo một con đường đất ở Tây Ban Nha Fork Canyon về 19:00 Thứ năm, với đôi chân tự do của mình nhưng tay vẫn ghi âm.	4
Các nhà phân tích dự kiến thu sẽ kiếm được 27 cent cho mỗi cổ phiếu trên doanh thu 17,7 tỷ USD, Thomson First Call cho biết.	Hewlett-Packard đang đặt trong một giây phần tư lợi nhuận 659 triệu, hoặc 29 cent một cổ phiếu, trên 18 tỷ đô-la Mỹ doanh thu.	1.2
"Các bác sĩ cho biết một hoặc cả hai cậu bé có thể chết, và nếu chúng sống sót thì có thể sẽ bị một vài tổn thương não"""	Các bác sĩ nói một hoặc cả hai chàng trai có thể chết, và rằng tổn thương não là có thể nếu họ sống sót.	5
Một người khác đang trong tình trạng nghiêm trọng tại Trung tâm Y tế Tây Bắc ở Springdale.	Tại Trung tâm y tế Tây Bắc của quận Springdale Washington, một đứa trẻ đang trong tình trạng nguy kịch.	3.8
"""Tôi bắt đầu khóc và la hét với anh ấy, 'Ý anh là gì, anh đang nói gì, tại sao anh lại nói dối em?'"""	Gulping cho không khí, tôi bắt đầu khóc và mắng hắn: ý anh là sao?	3.8
Sean Harrigan, chủ tịch của Hệ thống hưu trí nhân viên công California, cũng đề nghị giảm bớt hội đồng 27 thành viên của NYSE, thay đổi thành phần của hội đồng và làm cho hội có trách nhiệm hơn.	Sean Harrigan, chủ tịch của California công chúng của nhân viên hệ thống nghỉ hưu, cũng đề nghị những NYSE 27 paring là thành viên hội đồng và allotting-nhiều chỗ ngồi cho nhà đầu tư bên ngoài ngành công nghiệp chứng khoán.	3.4
Cũng bị mất tích là Al Larsen, 31 tuổi, ở Fort Worth, Texas, người đang ở trong một chiếc xe khác bị cuốn khỏi vòng xoay.	Các nạn nhân khác đã khôi phục lại vào sáng thứ ba là Al là Larsen, 31 tuổi, ở Fort Worth, Texas.	2.2
Nhà phân phối GlaxoSmithKline Plc có trụ sở ở Anh cho biết đầu năm nay họ sẽ cắt nguồn cung cấp cho các nhà thuốc Canada chuyển đến Hoa Kỳ.	GlaxoSmithKline, hãng dược phẩm vương quốc Anh, đã nói họ sẽ cắt nguồn cung cấp cho các cửa hàng của Canada vận chuyển thuốc đến Mỹ.	4.2
Ngân hàng trung ương Thụy Điển cũng đã họp vào thứ Tư và dự kiến sẽ công bố cắt giảm vào thứ Năm.	Ngân hàng trung ương của Thụy Điển, cũng cuộc họp vào thứ Tư, được nhiều người mong đợi sẽ công bố cắt giảm vào hôm thứ Năm của nhiều như nửa điểm phần trăm.	3.2
GM, nhà sản xuất ô tô lớn nhất thế giới, có 115.000 công nhân UAW đang hoạt động và 340.000 người về hưu và bạn đời của họ.	Họ bao quát hơn 300,000 UAW công nhân và 500.000 người đã nghỉ hưu và các cặp vợ chồng.	2.4
Chiếc Chevrolet Tahoe đời 1996 của anh đã được tìm thấy bị bỏ lại ở một bãi biển Virginia, Va. ở Bãi đậu xe ngày 25 tháng Sáu.	Tiện ích của môn chiếc xe được tìm thấy ngày 25 tháng 6, khi không có giấy phép bản kẽm bị bỏ hoang ở bãi biển Virginia, Va.	3.6
Cô nói anh cứ cố chấp và cuối cùng cô cũng phép anh sửa chiếc xe đạp trong khi cô ngồi ở ghế trước của xe anh.	Cô ấy nói rằng cô ấy cuối cùng cho phép anh ta sửa xe đạp của cô ấy trong khi cô ấy ngồi trong xe của mình, và họ đã nói.	3.875
Heatley đứng thứ sáu trong giải đấu về số bàn thắng mùa trước với 41 và chín điểm với 89 điểm.	Heatley dẫn Atlanta trong ghi cuối mùa giải trước với một nhóm, kỷ lục 41 bàn thắng và 48 sự hỗ trợ.	3
